timestamp,open,high,low,close,volume
2025-04-11 12:15:00,82006.02,82264.24,81970.3,82246.51,271.15409
2025-04-11 12:30:00,82246.51,82564.0,82207.65,82299.54,485.22852
2025-04-11 12:45:00,82299.55,82312.58,82000.99,82115.52,314.61676
2025-04-11 13:00:00,82115.53,82209.07,81862.33,81934.0,278.80681
2025-04-11 13:15:00,81934.0,82160.18,81816.01,82125.17,288.91557
2025-04-11 13:30:00,82125.18,83333.0,82004.01,82924.95,1483.00865
2025-04-11 13:45:00,82924.95,83217.99,82761.97,82930.67,758.72676
2025-04-11 14:00:00,82930.67,82930.67,82315.1,82532.61,1109.8435
2025-04-11 14:15:00,82532.62,82639.27,81341.22,81461.03,897.93009
2025-04-11 14:30:00,81461.03,82030.0,81417.21,82018.01,393.15532
2025-04-11 14:45:00,82018.0,82339.61,81896.0,81898.0,410.68336
2025-04-11 15:00:00,81898.0,82237.74,81716.0,81869.57,455.89377
2025-04-11 15:15:00,81869.57,82231.8,81818.18,82184.93,345.89091
2025-04-11 15:30:00,82184.92,82700.0,82143.39,82520.75,454.67853
2025-04-11 15:45:00,82520.76,82634.0,82400.01,82521.74,242.08994
2025-04-11 16:00:00,82521.74,82633.73,82260.86,82281.91,240.81497
2025-04-11 16:15:00,82281.91,82368.63,82015.08,82246.35,212.3989
2025-04-11 16:30:00,82246.34,82960.0,82246.34,82959.17,398.78482
2025-04-11 16:45:00,82959.16,83022.98,82756.31,82792.46,362.15006
2025-04-11 17:00:00,82792.46,82990.0,82695.65,82961.99,212.38948
2025-04-11 17:15:00,82961.99,83086.0,82767.06,82985.99,369.58667
2025-04-11 17:30:00,82986.0,84029.44,82986.0,83943.99,1338.31736
2025-04-11 17:45:00,83944.0,84073.0,83666.69,83930.0,787.58876
2025-04-11 18:00:00,83930.0,84220.0,83826.08,83993.93,596.75821
2025-04-11 18:15:00,83993.92,84053.73,83652.17,84034.0,413.45982
2025-04-11 18:30:00,84034.0,84048.1,83808.5,83898.13,420.64595
2025-04-11 18:45:00,83898.13,83939.02,83520.0,83607.99,320.07269
2025-04-11 19:00:00,83608.0,83942.89,83565.21,83894.01,414.19394
2025-04-11 19:15:00,83894.01,83967.99,83736.34,83764.83,327.79604
2025-04-11 19:30:00,83764.82,83873.7,83657.06,83863.99,195.72005
2025-04-11 19:45:00,83863.99,83988.49,83764.15,83858.28,363.39512
2025-04-11 20:00:00,83858.28,83945.86,83716.98,83767.65,231.57276
2025-04-11 20:15:00,83767.66,83978.26,83718.0,83953.28,118.88159
2025-04-11 20:30:00,83953.28,84029.13,83789.94,83972.87,412.49193
2025-04-11 20:45:00,83972.88,83999.99,83824.9,83848.0,215.25755
2025-04-11 21:00:00,83848.01,84030.0,83832.13,83930.52,140.03291
2025-04-11 21:15:00,83930.52,84300.0,83898.33,83910.01,318.41578
2025-04-11 21:30:00,83910.02,83910.02,83636.36,83686.6,288.34399
2025-04-11 21:45:00,83686.6,83795.51,83639.2,83674.01,87.61786
2025-04-11 22:00:00,83674.01,83716.99,83532.52,83568.0,147.91254
2025-04-11 22:15:00,83567.99,83570.07,83426.28,83474.34,224.4547
2025-04-11 22:30:00,83474.34,83474.34,83316.36,83372.95,130.88931
2025-04-11 22:45:00,83372.95,83521.74,83372.94,83415.34,63.80887
2025-04-11 23:00:00,83415.35,83415.35,83273.44,83273.45,55.87957
2025-04-11 23:15:00,83273.44,83322.0,83162.0,83215.38,111.79337
2025-04-11 23:30:00,83215.39,83467.91,83198.11,83448.41,111.25274
2025-04-11 23:45:00,83448.41,83597.94,83410.85,83423.84,193.84223
2025-04-12 00:00:00,83423.83,83500.0,83276.11,83276.12,170.72832
2025-04-12 00:15:00,83276.12,83406.41,83245.89,83357.1,137.01983
2025-04-12 00:30:00,83357.09,83550.0,83311.21,83487.24,141.64106
2025-04-12 00:45:00,83487.24,83572.0,83350.0,83369.08,94.72661
2025-04-12 01:00:00,83369.08,83453.22,83322.04,83339.62,93.06733
2025-04-12 01:15:00,83339.63,83345.54,83147.71,83176.54,301.70814
2025-04-12 01:30:00,83176.53,83317.59,83144.57,83311.14,132.27428
2025-04-12 01:45:00,83311.14,83339.63,83162.88,83217.39,81.07764
2025-04-12 02:00:00,83217.39,83310.05,83156.0,83180.01,128.76036
2025-04-12 02:15:00,83180.0,83260.0,83164.5,83221.51,86.34679
2025-04-12 02:30:00,83221.51,83292.46,83174.48,83232.46,97.77342
2025-04-12 02:45:00,83232.45,83232.46,82800.01,82804.87,221.70816
2025-04-12 03:00:00,82804.86,82994.87,82792.95,82943.99,152.42023
2025-04-12 03:15:00,82943.99,83056.61,82900.18,83056.6,74.69088
2025-04-12 03:30:00,83056.61,83140.0,83008.44,83120.64,82.2612
2025-04-12 03:45:00,83120.63,83139.33,82922.15,82973.13,101.05361
2025-04-12 04:00:00,82973.14,82987.41,82856.86,82940.0,73.85626
2025-04-12 04:15:00,82940.0,83244.34,82908.0,83211.13,150.41418
2025-04-12 04:30:00,83211.13,83464.0,82931.65,83121.48,218.92345
2025-04-12 04:45:00,83121.48,83366.0,83093.16,83208.04,141.45494
2025-04-12 05:00:00,83208.04,83408.11,83198.11,83328.0,107.94739
2025-04-12 05:15:00,83328.0,83490.54,83327.99,83369.74,102.73409
2025-04-12 05:30:00,83369.75,83506.39,83364.01,83384.81,93.48491
2025-04-12 05:45:00,83384.81,83384.81,83284.91,83338.92,55.52194
2025-04-12 06:00:00,83338.92,83559.96,83338.91,83537.99,241.13614
2025-04-12 06:15:00,83538.0,83749.4,83470.18,83623.3,116.32207
2025-04-12 06:30:00,83623.31,83790.05,83550.0,83746.0,134.73998
2025-04-12 06:45:00,83746.0,83746.0,83537.19,83567.42,132.8811
2025-04-12 07:00:00,83567.43,83597.1,83496.56,83597.1,155.98188
2025-04-12 07:15:00,83597.1,83760.01,83576.51,83613.34,133.26371
2025-04-12 07:30:00,83613.33,83790.0,83583.85,83755.8,236.57478
2025-04-12 07:45:00,83755.79,83830.62,83693.02,83724.92,124.32792
2025-04-12 08:00:00,83724.92,84031.87,83665.91,84019.17,303.4115
2025-04-12 08:15:00,84019.17,84019.18,83526.76,83583.48,358.49418
2025-04-12 08:30:00,83583.48,83703.0,83480.01,83649.92,216.49382
2025-04-12 08:45:00,83649.92,83678.17,83504.82,83604.77,75.73233
2025-04-12 09:00:00,83604.77,83766.74,83481.13,83486.0,109.79616
2025-04-12 09:15:00,83486.01,83579.71,83434.78,83450.01,92.49823
2025-04-12 09:30:00,83450.01,83591.97,83420.0,83573.67,107.56546
2025-04-12 09:45:00,83573.66,83658.54,83518.0,83550.0,84.55883
2025-04-12 10:00:00,83550.0,83565.22,83453.03,83482.24,58.29558
2025-04-12 10:15:00,83482.24,83517.46,83388.88,83488.06,105.92999
2025-04-12 10:30:00,83488.07,83498.97,83328.97,83328.98,76.2835
2025-04-12 10:45:00,83328.98,83431.99,83305.91,83420.44,82.33585
2025-04-12 11:00:00,83420.44,83562.5,83420.44,83523.91,121.53227
2025-04-12 11:15:00,83523.92,83647.93,83523.92,83604.13,115.57143
2025-04-12 11:30:00,83604.13,83604.13,83429.39,83498.99,74.45901
2025-04-12 11:45:00,83498.99,83568.18,83461.6,83528.3,43.06013
2025-04-12 12:00:00,83528.3,83688.0,83474.94,83668.0,75.43618
2025-04-12 12:15:00,83668.0,83800.0,83658.91,83770.17,136.91173
2025-04-12 12:30:00,83770.16,83936.45,83690.34,83834.0,176.42028
2025-04-12 12:45:00,83833.99,83858.5,83660.67,83829.86,191.09546
2025-04-12 13:00:00,83829.86,84053.95,83803.0,84002.77,487.2016
2025-04-12 13:15:00,84002.77,84094.34,83555.12,83858.49,539.39954
2025-04-12 13:30:00,83858.5,84500.0,83708.0,84177.94,811.22721
2025-04-12 13:45:00,84177.93,84688.0,84156.69,84458.24,760.71209
2025-04-12 14:00:00,84458.24,84774.45,84314.62,84496.88,513.49524
2025-04-12 14:15:00,84496.87,85000.0,84328.17,84884.73,668.10875
2025-04-12 14:30:00,84885.33,85251.0,84801.88,84857.9,812.55665
2025-04-12 14:45:00,84857.89,85000.0,84700.0,84827.75,332.44501
2025-04-12 15:00:00,84827.75,84932.25,84624.73,84679.99,601.817
2025-04-12 15:15:00,84679.99,85188.0,84679.99,85151.23,530.25202
2025-04-12 15:30:00,85151.22,85402.9,85063.21,85288.81,503.53462
2025-04-12 15:45:00,85288.82,85357.31,84972.09,85008.4,361.57305
2025-04-12 16:00:00,85008.4,85212.81,84826.08,84909.34,275.31233
2025-04-12 16:15:00,84909.34,85116.41,84828.5,84991.99,168.70632
2025-04-12 16:30:00,84991.99,85023.8,84747.24,84747.24,201.37753
2025-04-12 16:45:00,84747.24,84780.16,84575.15,84659.19,176.61024
2025-04-12 17:00:00,84659.18,84800.0,84421.95,84428.03,195.14184
2025-04-12 17:15:00,84428.03,84660.38,84428.02,84608.69,123.92943
2025-04-12 17:30:00,84608.69,84849.06,84608.69,84849.06,150.37169
2025-04-12 17:45:00,84849.06,84867.51,84705.0,84760.71,67.27122
2025-04-12 18:00:00,84760.71,84925.03,84755.5,84842.85,88.47205
2025-04-12 18:15:00,84842.85,84977.83,84842.85,84977.83,76.72328
2025-04-12 18:30:00,84977.83,85058.78,84913.95,85020.07,87.0284
2025-04-12 18:45:00,85020.07,85193.09,85020.07,85178.01,126.67166
2025-04-12 19:00:00,85178.0,85208.31,85029.84,85075.32,105.32958
2025-04-12 19:15:00,85075.31,85258.29,84986.04,85049.99,140.13158
2025-04-12 19:30:00,85049.99,85118.94,84896.22,84896.23,145.62478
2025-04-12 19:45:00,84896.23,84943.4,84834.75,84943.4,77.24975
2025-04-12 20:00:00,84943.39,85157.85,84877.61,85150.01,146.36404
2025-04-12 20:15:00,85150.02,85273.59,85055.2,85266.04,134.29465
2025-04-12 20:30:00,85266.04,85905.0,85266.04,85786.2,549.78466
2025-04-12 20:45:00,85786.2,85809.97,85407.03,85517.29,286.4224
2025-04-12 21:00:00,85517.28,85566.28,85298.4,85311.09,164.9165
2025-04-12 21:15:00,85311.09,85561.55,85286.01,85399.84,96.56717
2025-04-12 21:30:00,85399.84,85559.72,85260.86,85483.98,167.2654
2025-04-12 21:45:00,85483.98,85514.4,85280.0,85367.93,192.03509
2025-04-12 22:00:00,85367.93,85527.68,85367.93,85508.88,95.53933
2025-04-12 22:15:00,85508.88,85701.6,85456.15,85478.0,118.00073
2025-04-12 22:30:00,85478.01,85582.0,85409.01,85488.54,52.68922
2025-04-12 22:45:00,85488.53,85488.54,85329.27,85336.01,47.80133
2025-04-12 23:00:00,85336.01,85415.1,85249.75,85253.54,68.31824
2025-04-12 23:15:00,85253.55,85367.93,85192.94,85218.55,79.21609
2025-04-12 23:30:00,85218.55,85312.0,85170.0,85298.01,112.11996
2025-04-12 23:45:00,85298.01,85428.97,85276.9,85276.9,108.43058
2025-04-13 00:00:00,85276.91,85448.89,85272.63,85448.89,82.89863
2025-04-13 00:15:00,85448.89,85515.0,85152.8,85179.25,158.74403
2025-04-13 00:30:00,85179.25,85273.59,85012.0,85254.3,154.43411
2025-04-13 00:45:00,85254.3,85571.12,85233.68,85495.72,123.08909
2025-04-13 01:00:00,85495.72,85800.0,85442.0,85777.71,195.068
2025-04-13 01:15:00,85777.71,85835.89,85536.74,85835.0,259.08715
2025-04-13 01:30:00,85835.0,86100.0,85507.0,85726.99,876.46338
2025-04-13 01:45:00,85726.99,85812.94,85142.46,85259.77,591.18061
2025-04-13 02:00:00,85259.76,85390.17,85142.0,85142.01,156.70001
2025-04-13 02:15:00,85142.0,85179.25,84724.91,84826.37,431.83718
2025-04-13 02:30:00,84826.37,85110.0,84801.88,85039.52,253.53546
2025-04-13 02:45:00,85039.53,85451.85,85016.08,85302.22,1145.89621
2025-04-13 03:00:00,85302.21,85512.07,85268.0,85391.19,855.35196
2025-04-13 03:15:00,85391.2,85432.4,85247.03,85323.16,502.49609
2025-04-13 03:30:00,85323.15,85531.36,85315.35,85499.99,145.79714
2025-04-13 03:45:00,85500.0,85724.79,85391.3,85432.31,159.4157
2025-04-13 04:00:00,85432.31,85436.68,85042.26,85140.36,168.58075
2025-04-13 04:15:00,85140.36,85140.37,84826.26,85034.12,214.92913
2025-04-13 04:30:00,85034.12,85047.26,84644.0,84778.34,1010.77261
2025-04-13 04:45:00,84778.35,84885.68,84464.44,84619.98,834.7444
2025-04-13 05:00:00,84619.98,84784.18,84456.59,84464.76,691.91705
2025-04-13 05:15:00,84464.76,84660.38,84456.27,84639.08,562.74319
2025-04-13 05:30:00,84639.09,84804.57,84570.4,84745.87,714.5045
2025-04-13 05:45:00,84745.88,84754.72,84399.42,84515.58,159.65802
2025-04-13 06:00:00,84515.57,84738.84,84444.72,84632.01,138.20388
2025-04-13 06:15:00,84632.01,84735.43,84536.26,84695.53,110.29458
2025-04-13 06:30:00,84695.54,84792.77,84695.0,84749.47,65.12605
2025-04-13 06:45:00,84749.48,84849.06,84608.69,84608.69,136.03396
2025-04-13 07:00:00,84608.7,84759.89,84601.81,84759.89,88.32255
2025-04-13 07:15:00,84759.88,84769.87,84664.24,84687.91,68.41579
2025-04-13 07:30:00,84687.9,84703.15,84453.73,84461.28,218.10917
2025-04-13 07:45:00,84461.29,84554.06,84413.09,84413.1,146.74316
2025-04-13 08:00:00,84413.1,84444.38,84277.03,84304.09,194.59412
2025-04-13 08:15:00,84304.1,84540.01,84304.09,84540.01,114.37169
2025-04-13 08:30:00,84540.0,84628.34,84489.7,84550.9,88.05194
2025-04-13 08:45:00,84550.89,84693.2,84540.15,84664.6,129.51573
2025-04-13 09:00:00,84664.61,84714.0,84577.76,84582.31,84.40992
2025-04-13 09:15:00,84582.32,84767.24,84504.58,84766.44,98.14665
2025-04-13 09:30:00,84766.45,84923.44,84692.85,84896.23,160.33966
2025-04-13 09:45:00,84896.23,84948.25,84802.56,84918.24,122.94829
2025-04-13 10:00:00,84918.25,84949.86,84727.68,84820.8,138.24937
2025-04-13 10:15:00,84820.81,84830.88,84559.87,84563.98,139.13293
2025-04-13 10:30:00,84563.99,84685.53,84510.0,84608.7,82.63033
2025-04-13 10:45:00,84608.69,84769.62,84600.0,84686.79,53.67002
2025-04-13 11:00:00,84686.8,84771.25,84660.37,84718.49,82.55487
2025-04-13 11:15:00,84718.48,84718.49,84318.18,84489.99,336.95421
2025-04-13 11:30:00,84489.99,84502.78,84347.82,84451.64,98.04555
2025-04-13 11:45:00,84451.64,84528.66,84216.15,84528.66,185.77254
2025-04-13 12:00:00,84528.66,84640.0,84388.53,84639.99,137.67446
2025-04-13 12:15:00,84639.99,84700.0,84260.86,84283.01,223.30036
2025-04-13 12:30:00,84283.01,84500.42,84245.39,84377.35,188.88567
2025-04-13 12:45:00,84377.35,84471.7,84322.12,84458.75,152.57466
2025-04-13 13:00:00,84458.75,84620.01,84350.0,84564.57,224.83463
2025-04-13 13:15:00,84564.57,84579.03,84080.0,84090.19,419.65944
2025-04-13 13:30:00,84090.2,84189.47,83746.66,83757.97,461.42491
2025-04-13 13:45:00,83757.96,83873.54,83487.72,83599.13,487.85828
2025-04-13 14:00:00,83599.12,83899.0,83480.67,83770.27,251.96852
2025-04-13 14:15:00,83770.26,83897.5,83671.01,83865.46,153.63065
2025-04-13 14:30:00,83865.47,84166.96,83782.19,84036.09,207.23004
2025-04-13 14:45:00,84036.09,84134.57,83956.52,84093.22,175.75301
2025-04-13 15:00:00,84093.22,84093.23,83709.12,83802.06,338.25781
2025-04-13 15:15:00,83802.05,83919.68,83739.14,83805.99,92.64212
2025-04-13 15:30:00,83805.99,83931.56,83695.65,83739.13,150.71372
2025-04-13 15:45:00,83739.13,83875.61,83665.3,83849.66,86.35172
2025-04-13 16:00:00,83849.66,84217.4,83845.13,84082.28,223.23465
2025-04-13 16:15:00,84082.28,84424.53,84062.01,84293.06,252.67294
2025-04-13 16:30:00,84293.06,84368.57,84159.85,84175.01,232.37096
2025-04-13 16:45:00,84175.0,84268.41,84098.86,84225.97,86.33209
2025-04-13 17:00:00,84225.97,84545.45,84190.04,84540.11,165.91622
2025-04-13 17:15:00,84540.1,84990.22,84477.21,84721.46,496.17991
2025-04-13 17:30:00,84721.98,84884.37,84566.03,84843.75,248.12651
2025-04-13 17:45:00,84843.75,84923.99,84754.84,84754.85,180.69134
2025-04-13 18:00:00,84754.84,84896.23,84660.37,84790.51,205.48587
2025-04-13 18:15:00,84790.5,84790.5,84524.14,84566.04,175.35169
2025-04-13 18:30:00,84566.04,84943.4,84566.03,84886.81,168.64871
2025-04-13 18:45:00,84886.8,84900.0,84701.95,84730.0,75.20554
2025-04-13 19:00:00,84730.0,84730.0,84337.91,84532.74,178.31031
2025-04-13 19:15:00,84532.74,84532.75,84330.18,84480.74,155.10569
2025-04-13 19:30:00,84480.74,84563.9,83050.0,83530.86,880.56711
2025-04-13 19:45:00,83530.85,84133.0,83412.6,83981.31,370.08733
2025-04-13 20:00:00,83981.32,84446.31,83782.6,84204.61,271.74109
2025-04-13 20:15:00,84204.62,84387.89,84151.11,84188.21,122.28455
2025-04-13 20:30:00,84188.22,84200.7,83154.82,83414.92,567.81776
2025-04-13 20:45:00,83414.92,83610.4,83266.31,83499.99,195.62802
2025-04-13 21:00:00,83499.98,83499.99,83047.84,83370.83,296.59774
2025-04-13 21:15:00,83370.83,83734.26,83184.12,83678.75,161.76498
2025-04-13 21:30:00,83678.75,83826.09,83034.23,83275.94,255.76656
2025-04-13 21:45:00,83275.93,83785.08,83266.67,83607.0,165.80368
2025-04-13 22:00:00,83607.0,83882.77,83344.01,83364.01,293.41367
2025-04-13 22:15:00,83364.0,83528.0,83276.0,83442.55,150.23724
2025-04-13 22:30:00,83442.55,83506.36,83169.01,83288.94,154.32845
2025-04-13 22:45:00,83288.94,83513.5,83223.99,83335.99,96.88645
2025-04-13 23:00:00,83335.99,83618.5,83169.03,83559.16,188.07812
2025-04-13 23:15:00,83559.15,83689.1,83489.0,83620.0,70.06882
2025-04-13 23:30:00,83619.99,83679.54,83350.0,83461.59,128.74733
2025-04-13 23:45:00,83461.59,83840.43,83439.65,83760.0,183.34912
2025-04-14 00:00:00,83760.0,84200.0,83678.0,84146.0,246.45378
2025-04-14 00:15:00,84146.0,85129.69,84097.62,84764.47,746.55341
2025-04-14 00:30:00,84764.46,85070.0,84522.18,84782.6,451.09245
2025-04-14 00:45:00,84782.61,84826.0,84204.0,84325.74,415.9258
2025-04-14 01:00:00,84325.73,84645.33,84268.01,84430.0,223.65208
2025-04-14 01:15:00,84430.01,84563.44,84283.01,84556.66,199.68162
2025-04-14 01:30:00,84556.66,84687.1,84347.82,84471.7,277.91673
2025-04-14 01:45:00,84471.69,84502.0,84048.01,84228.0,312.71442
2025-04-14 02:00:00,84228.0,84440.0,84036.84,84391.3,228.7321
2025-04-14 02:15:00,84391.31,85028.0,84322.0,85026.6,297.78404
2025-04-14 02:30:00,85026.6,85544.3,84989.28,85322.36,1291.40612
2025-04-14 02:45:00,85322.35,85540.01,85046.24,85140.7,1359.74107
2025-04-14 03:00:00,85140.69,85166.84,84622.6,84777.42,734.53977
2025-04-14 03:15:00,84777.42,84860.0,84597.57,84674.46,779.80622
2025-04-14 03:30:00,84674.47,84794.26,84536.14,84663.24,764.821
2025-04-14 03:45:00,84663.24,84720.53,84445.49,84566.03,814.1654
2025-04-14 04:00:00,84566.04,84688.15,84436.09,84448.67,525.96087
2025-04-14 04:15:00,84448.67,84870.0,84415.25,84814.91,699.74156
2025-04-14 04:30:00,84814.91,85015.67,84742.33,84997.6,220.169
2025-04-14 04:45:00,84997.61,85110.0,84866.83,84869.31,273.26588
2025-04-14 05:00:00,84869.31,84990.57,84644.29,84646.82,239.58258
2025-04-14 05:15:00,84646.82,84764.97,84613.21,84695.65,94.7879
2025-04-14 05:30:00,84695.64,84755.99,84343.73,84371.12,162.55858
2025-04-14 05:45:00,84371.13,84579.23,84361.83,84575.18,102.86814
2025-04-14 06:00:00,84575.19,84595.04,84279.81,84431.61,294.70839
2025-04-14 06:15:00,84431.61,84535.82,84317.46,84341.84,114.7963
2025-04-14 06:30:00,84341.84,84579.42,84330.0,84541.74,88.75879
2025-04-14 06:45:00,84541.75,84644.91,84500.9,84624.21,118.97153
2025-04-14 07:00:00,84624.21,84787.07,84281.2,84296.58,323.29965
2025-04-14 07:15:00,84296.57,84532.92,84211.06,84477.48,204.36145
2025-04-14 07:30:00,84477.47,84585.68,84377.37,84430.01,102.97662
2025-04-14 07:45:00,84430.0,84636.0,84428.41,84580.76,59.81523
2025-04-14 08:00:00,84580.77,84800.0,84443.49,84529.62,184.48114
2025-04-14 08:15:00,84529.62,84653.0,84440.0,84613.21,123.48442
2025-04-14 08:30:00,84613.2,84869.29,84489.68,84821.14,180.31877
2025-04-14 08:45:00,84821.13,84957.27,84685.54,84763.18,283.6819
2025-04-14 09:00:00,84763.18,84912.94,84740.86,84868.75,103.11693
2025-04-14 09:15:00,84868.74,84868.75,84402.81,84496.1,264.8721
2025-04-14 09:30:00,84496.09,84528.66,84280.49,84368.98,152.77939
2025-04-14 09:45:00,84368.98,84464.73,84250.0,84442.72,111.7329
2025-04-14 10:00:00,84442.72,84597.37,84304.34,84398.88,114.94467
2025-04-14 10:15:00,84398.88,84660.01,84391.3,84628.9,206.76779
2025-04-14 10:30:00,84628.89,84799.97,84553.79,84792.68,162.98845
2025-04-14 10:45:00,84792.68,84810.41,84644.59,84656.85,121.72036
2025-04-14 11:00:00,84656.85,84825.0,84500.0,84791.49,147.805
2025-04-14 11:15:00,84791.49,84895.12,84661.42,84848.38,221.6298
2025-04-14 11:30:00,84848.38,84965.34,84803.44,84826.09,164.94699
2025-04-14 11:45:00,84826.08,84943.39,84817.24,84927.55,127.26444
2025-04-14 12:00:00,84927.56,85034.13,84759.87,84775.94,276.39277
2025-04-14 12:15:00,84775.94,85037.74,84752.01,85032.01,168.52979
2025-04-14 12:30:00,85032.01,85224.23,84933.35,85146.7,232.97631
2025-04-14 12:45:00,85146.7,85227.27,85006.29,85128.76,187.74399
2025-04-14 13:00:00,85129.62,85279.99,84979.25,85092.49,253.13317
2025-04-14 13:15:00,85092.49,85270.0,84944.41,84944.42,215.37983
2025-04-14 13:30:00,84944.42,85057.86,84296.88,84417.8,712.45451
2025-04-14 13:45:00,84417.8,84663.4,84052.65,84376.66,391.45682
2025-04-14 14:00:00,84376.66,84650.04,84270.0,84518.86,285.48617
2025-04-14 14:15:00,84518.87,85100.0,84448.32,85074.28,314.56453
2025-04-14 14:30:00,85074.47,85665.98,84954.94,85506.96,844.96115
2025-04-14 14:45:00,85506.95,85799.99,85393.74,85423.6,727.25902
2025-04-14 15:00:00,85423.6,85468.97,84488.0,84560.55,746.12431
2025-04-14 15:15:00,84560.55,84857.64,84424.26,84540.7,395.34254
2025-04-14 15:30:00,84540.7,84785.77,83852.48,84248.96,683.05933
2025-04-14 15:45:00,84248.95,84282.45,83709.25,84101.16,477.21516
2025-04-14 16:00:00,84101.16,84391.12,83863.63,84083.99,360.6431
2025-04-14 16:15:00,84084.0,84501.82,84066.0,84214.3,265.84013
2025-04-14 16:30:00,84214.3,84663.81,84132.0,84663.81,247.58514
2025-04-14 16:45:00,84663.81,84669.85,84333.33,84341.99,151.74024
2025-04-14 17:00:00,84342.0,84680.0,84332.78,84420.21,458.41728
2025-04-14 17:15:00,84420.22,84628.0,84221.9,84527.18,161.14985
2025-04-14 17:30:00,84527.17,84642.67,84411.43,84601.34,146.80105
2025-04-14 17:45:00,84601.35,84893.32,84525.41,84859.73,189.40709
2025-04-14 18:00:00,84859.73,85080.0,84816.73,84930.86,300.29463
2025-04-14 18:15:00,84930.86,85021.22,84839.13,84896.22,192.039
2025-04-14 18:30:00,84896.23,84989.48,84820.0,84888.53,192.96988
2025-04-14 18:45:00,84888.54,85008.33,84687.21,84988.04,247.78144
2025-04-14 19:00:00,84988.03,85208.1,84968.0,85067.04,384.39289
2025-04-14 19:15:00,85067.04,85128.0,84952.0,84980.0,265.76891
2025-04-14 19:30:00,84980.0,85166.94,84836.0,85030.3,392.79681
2025-04-14 19:45:00,85030.3,85068.27,84772.72,84923.07,535.38378
2025-04-14 20:00:00,84923.07,84971.7,84710.19,84812.0,292.49991
2025-04-14 20:15:00,84811.99,84849.06,84539.61,84649.99,136.1243
2025-04-14 20:30:00,84649.99,84715.71,84582.0,84676.58,83.92334
2025-04-14 20:45:00,84676.57,84937.39,84671.49,84861.82,245.86468
2025-04-14 21:00:00,84861.82,84934.0,84707.54,84934.0,93.84734
2025-04-14 21:15:00,84934.0,84970.74,84748.0,84776.0,57.12529
2025-04-14 21:30:00,84775.99,84776.0,84450.01,84599.98,79.67046
2025-04-14 21:45:00,84599.98,84759.03,84521.73,84706.1,53.22174
2025-04-14 22:00:00,84706.1,84745.7,84554.26,84578.18,169.5898
2025-04-14 22:15:00,84578.17,84646.53,84430.37,84493.51,161.48685
2025-04-14 22:30:00,84493.5,84695.66,84482.74,84632.0,52.65498
2025-04-14 22:45:00,84632.0,84634.46,84478.26,84500.01,35.66353
2025-04-14 23:00:00,84500.01,84679.72,84472.03,84613.59,74.6701
2025-04-14 23:15:00,84613.6,84782.5,84613.6,84653.05,114.03107
2025-04-14 23:30:00,84653.04,84739.14,84465.81,84465.82,93.99984
2025-04-14 23:45:00,84465.82,84592.6,84424.52,84591.58,65.4861
